task_id,priority,research_gaps,artwork_slug,production_artwork_id,local_artwork_id,status,artline_artwork_url,current_title,current_artist_slugs,current_creator_relationships,current_unlinked_creator_label,current_country_codes,popular,current_date_text,current_year_start,current_year_end,current_date_precision,date_scope,current_work_type,current_object_form,current_medium,current_dimensions,current_museum_slug,current_museum,current_museum_country_code,current_museum_url,current_accession_number,current_authority_ids,current_source_urls,selection_evidence_recorded,current_image_url,image_state,current_image_source_page_url,current_image_license,current_image_license_url,current_image_credit,proposed_title,proposed_artist_slug,proposed_artist_name,proposed_artist_authority_url,proposed_attribution_role,proposed_country_codes,country_evidence_url,proposed_date_text,proposed_year_start,proposed_year_end,proposed_date_precision,date_evidence_url,proposed_work_type,proposed_medium,proposed_dimensions,proposed_museum,proposed_museum_url,proposed_museum_country_code,proposed_accession_number,proposed_source_object_id,verified_source_name,verified_source_record_url,metadata_terms_url,proposed_image_url,proposed_image_source_page_url,proposed_thumbnail_url,proposed_iiif_manifest_url,proposed_image_license,proposed_image_license_url,image_rights_evidence_url,image_rights_fact,image_attribution,image_creator_credit,proposed_image_width,proposed_image_height,visual_match_verified,image_rights_result,research_outcome,research_notes,checked_at
8bda0648-092a-4d8f-8b8e-30d53c67325f,1,image,uffizi-Q3797771-glorification-of-mary-coronation-of-the-virgin,8bda0648-092a-4d8f-8b8e-30d53c67325f,8bda0648-092a-4d8f-8b8e-30d53c67325f,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/fra-angelico-q5664/works/8bda0648-092a-4d8f-8b8e-30d53c67325f,Glorification of Mary (Coronation of the Virgin),fra-angelico-q5664,"[{""artist_slug"":""fra-angelico-q5664"",""name"":""Fra Angelico"",""role"":""primary""}]",,IT,true,1431–1435,1431,1435,range,eligible,painting,,"Tempera on wood, gold background",112 × 114 cm,uffizi,Uffizi Galleries,,https://www.uffizi.it/en/,1890 no.1612,"[{""scheme"":""uffizi-object"",""id"":""Q3797771"",""url"":""https://www.uffizi.it/en/artworks/angelico-glorification""}]","[""https://www.uffizi.it/en/artworks/angelico-glorification"",""https://www.uffizi.it/en/professional-services/publications""]",true,,missing,,,,,Glorification of Mary (predella depicting the Marriage and Funeral of the Virgin),fra-angelico-q5664,Fra Angelico,,primary,,,1431-1435,1431,1435,range,https://www.uffizi.it/en/artworks/angelico-glorification,painting,"Tempera on wood, gold background",112x114 cm,Uffizi Galleries,https://www.uffizi.it/en/,,1890 no.1612,,Uffizi Galleries,https://www.uffizi.it/en/artworks/angelico-glorification,,https://upload.wikimedia.org/wikipedia/commons/c/c7/Fra_Angelico_%E2%80%94_Coronation_of_the_Virgin.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,https://commons.wikimedia.org/wiki/File:Fra_Angelico_%E2%80%94_Coronation_of_the_Virgin.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Fra_Angelico_%E2%80%94_Coronation_of_the_Virgin.jpg/960px-Fra_Angelico_%E2%80%94_Coronation_of_the_Virgin.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=thumbnail&_=20250515214939,,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Fra_Angelico_%E2%80%94_Coronation_of_the_Virgin.jpg,The exact photograph is released by Gleb Simonov under CC0 1.0 on its Commons description page. The underlying fifteenth-century painting is public domain; the page separately includes its PDM/PD-Art evidence.,Fra Angelico; photograph by Gleb Simonov; CC0 1.0; https://creativecommons.org/publicdomain/zero/1.0/deed.en; no changes made.,Fra Angelico; photograph by Gleb Simonov,3863,3871,true,approved,verified_image,"Viewed the complete main painted panel: Christ and Mary in the upper centre, gold rays and surrounding angels and saints; gilded arch/spandrel ornament remains visible. The separately catalogued predella scenes reunited in 2024 are outside this reproduction. Use only as the main-panel image, not a view of the entire reassembled ensemble. Original object wording Glorification of Mary is retained; Coronation of the Virgin is the image-file title.",2026-09-15T19:09:17.906678Z
3de57041-0ffc-4793-8a8c-d458804ae6f3,1,image,europe-popular-ng-50464e574b6d-a-cup-of-water-and-a-rose,3de57041-0ffc-4793-8a8c-d458804ae6f3,3de57041-0ffc-4793-8a8c-d458804ae6f3,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/francisco-de-zurbaran-q209615/works/3de57041-0ffc-4793-8a8c-d458804ae6f3,A Cup of Water and a Rose,francisco-de-zurbaran-q209615,"[{""artist_slug"":""francisco-de-zurbaran-q209615"",""name"":""Francisco de Zurbarán"",""role"":""primary""}]",,ES,true,about 1630,1630,1630,circa,eligible,painting,,oil on canvas,21.2 × 30.1 cm,national-gallery-london,National Gallery,GB,https://www.nationalgallery.org.uk,NG6566,"[{""scheme"":""european-popular-ng-object"",""id"":""0CFS-0001-0000-0000"",""url"":""https://www.nationalgallery.org.uk/data/0CFS-0001-0000-0000""}]","[""https://www.nationalgallery.org.uk/data/0CFS-0001-0000-0000""]",true,,missing,,,,,A Cup of Water and a Rose,francisco-de-zurbaran-q209615,Francisco de Zurbarán,https://www.nationalgallery.org.uk/artists/francisco-de-zurbaran,primary,,,About 1630,1630,1630,circa,https://www.nationalgallery.org.uk/paintings/francisco-de-zurbaran-a-cup-of-water-and-a-rose,painting,Oil on canvas,21.2 × 30.1 cm,"National Gallery, London",https://www.nationalgallery.org.uk,,NG6566,,"National Gallery, London",https://www.nationalgallery.org.uk/paintings/francisco-de-zurbaran-a-cup-of-water-and-a-rose,,,,,,,,https://www.nationalgallery.org.uk/paintings/francisco-de-zurbaran-a-cup-of-water-and-a-rose,The retrieved object record does not establish an accepted licence for its reproduction. No image URL proposed from this source.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:10.093369+00:00
18fdbbe4-a3bc-5739-9706-b3296c96c0ed,1,image,wikimedia-artwork-q104522002,18fdbbe4-a3bc-5739-9706-b3296c96c0ed,18fdbbe4-a3bc-5739-9706-b3296c96c0ed,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/francisco-goya-q5432/works/18fdbbe4-a3bc-5739-9706-b3296c96c0ed,Don Juan Bautista de Goicoechea y Urrutia,francisco-goya-q5432,"[{""artist_slug"":""francisco-goya-q5432"",""name"":""Francisco Goya"",""role"":""primary""}]",,ES,true,c. 1815,1815,1815,circa,eligible,painting,,,,staatliche-kunsthalle-karlsruhe,Staatliche Kunsthalle Karlsruhe,DE,https://www.kunsthalle-karlsruhe.de/,2515,"[{""scheme"":""wikidata"",""id"":""Q104522002"",""url"":""https://www.wikidata.org/wiki/Q104522002""}]","[""https://www.wikidata.org/wiki/Q104522002""]",true,,missing,,,,,Bildnis Don Juan Bautista de Goicoechea y Urrutia,francisco-goya-q5432,Francisco de Goya,,primary,,,um 1815,1815,1815,circa,https://www.kunsthalle-karlsruhe.de/kunstwerke/Francisco-de-Goya/Bildnis-Don-Juan-Bautista-de-Goicoechea-y-Urrutia/4D9598524E5A76E9AEAEF2A6129EA8B3/,painting,Ölfarbe auf Leinwand,H. 111.5 cm; B. 80.0 cm,Staatliche Kunsthalle Karlsruhe,,,2515,,Staatliche Kunsthalle Karlsruhe,https://www.kunsthalle-karlsruhe.de/kunstwerke/Francisco-de-Goya/Bildnis-Don-Juan-Bautista-de-Goicoechea-y-Urrutia/4D9598524E5A76E9AEAEF2A6129EA8B3/,,https://upload.wikimedia.org/wikipedia/commons/3/34/Francisco_de_Goya_-_Bildnis_Don_Juan_Bautista_de_Goicoechea_y_Urrutia_-_2515_-_Staatliche_Kunsthalle_Karlsruhe.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,https://commons.wikimedia.org/wiki/File:Francisco_de_Goya_-_Bildnis_Don_Juan_Bautista_de_Goicoechea_y_Urrutia_-_2515_-_Staatliche_Kunsthalle_Karlsruhe.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/Francisco_de_Goya_-_Bildnis_Don_Juan_Bautista_de_Goicoechea_y_Urrutia_-_2515_-_Staatliche_Kunsthalle_Karlsruhe.jpg/500px-Francisco_de_Goya_-_Bildnis_Don_Juan_Bautista_de_Goicoechea_y_Urrutia_-_2515_-_Staatliche_Kunsthalle_Karlsruhe.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=thumbnail&_=20201230125436,,Public Domain Mark 1.0,https://creativecommons.org/publicdomain/mark/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Francisco_de_Goya_-_Bildnis_Don_Juan_Bautista_de_Goicoechea_y_Urrutia_-_2515_-_Staatliche_Kunsthalle_Karlsruhe.jpg,The exact Commons file carries Public Domain Mark 1.0 and a PD-Art statement covering the faithful reproduction and the original artwork. Its source/photographer provenance is retained in the credit. Commons notes that reuse of PD-Art photographs may differ by jurisdiction.,Francisco de Goya; Staatliche Kunsthalle Karlsruhe; Public Domain Mark 1.0; https://creativecommons.org/publicdomain/mark/1.0/deed.en; no changes made.,Francisco de Goya; Staatliche Kunsthalle Karlsruhe,640,886,true,approved,verified_image,"Viewed the complete unframed portrait: grey-haired sitter in dark uniform with gold embroidery, white cravat and one hand tucked into his coat. Exact Karlsruhe accession 2515 is documented on the file page and holding record. Available Commons file is only 640 × 886 pixels.",2026-09-15T19:09:17.906678Z
0d734755-4a3c-40ac-8775-4847dcdf9226,1,image,europe-joconde-m0629-98b7b03f2ed0-allegorie-de-la-peinture,0d734755-4a3c-40ac-8775-4847dcdf9226,0d734755-4a3c-40ac-8775-4847dcdf9226,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/francois-boucher-q180932/works/0d734755-4a3c-40ac-8775-4847dcdf9226,Allégorie de la peinture,francois-boucher-q180932,"[{""artist_slug"":""francois-boucher-q180932"",""name"":""François Boucher"",""role"":""primary""}]",,FR,true,3e quart 18e siècle,1750,1775,range,eligible,painting,,peinture à l'huile;toile,24 H ; 32.5 L,joconde-m0629,musée des beaux-arts — Lille,FR,https://pop.culture.gouv.fr/notice/museo/M0629,P 342,"[{""scheme"":""european-joconde-m0629-object"",""id"":""000PE019004"",""url"":""https://pop.culture.gouv.fr/notice/joconde/000PE019004""}]","[""https://pop.culture.gouv.fr/notice/joconde/000PE019004""]",true,,missing,,,,,Allégorie de la peinture,francois-boucher-q180932,Boucher François (1703-1770),,primary,,,3e quart 18e siècle,,,unknown,https://pop.culture.gouv.fr/notice/joconde/000PE019004,painting,peinture à l'huile ; toile,24 H ; 32.5 L,Lille ; musée des Beaux-Arts,,,P 342,000PE019004,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/000PE019004,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/000PE019004,Photographic credit on this record: © Réunion des musées nationaux - utilisation soumise à autorisation © Jacques Quecq d'Henripret. No accepted image licence established from this record.,,,,,false,restricted,verified_metadata_only,,2026-09-15T18:45:55.429501+00:00
e4d9be8a-a235-4924-9280-7d0a5d9ca950,1,image,europe-joconde-m0065-4e54eb60114d-l-homme-a-la-main-sur-le-coeur,e4d9be8a-a235-4924-9280-7d0a5d9ca950,e4d9be8a-a235-4924-9280-7d0a5d9ca950,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/frans-hals-q167654/works/e4d9be8a-a235-4924-9280-7d0a5d9ca950,L'HOMME A LA MAIN SUR LE COEUR,frans-hals-q167654,"[{""artist_slug"":""frans-hals-q167654"",""name"":""Frans Hals"",""role"":""primary""}]",,NL,true,1632,1632,1632,exact,eligible,painting,,peinture à l'huile;toile,62 H ; 52 L,joconde-m0065,musée des beaux-arts — Bordeaux,FR,https://pop.culture.gouv.fr/notice/museo/M0065,Bx E 310 ; Bx M 7087,"[{""scheme"":""european-joconde-m0065-object"",""id"":""000PE023161"",""url"":""https://pop.culture.gouv.fr/notice/joconde/000PE023161""}]","[""https://pop.culture.gouv.fr/notice/joconde/000PE023161""]",true,,missing,,,,,L'HOMME A LA MAIN SUR LE COEUR,frans-hals-q167654,HALS Frans,,primary,,,1632,1632,1632,exact,https://pop.culture.gouv.fr/notice/joconde/000PE023161,painting,peinture à l'huile ; toile,62 H ; 52 L,Bordeaux ; musée des beaux-arts,,,Bx E 310 ; Bx M 7087,000PE023161,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/000PE023161,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/000PE023161,Photographic credit on this record: © Lysiane Gauthier ;. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:46:02.672869+00:00
0937efc0-ef41-4356-b409-e90bdb2eeafc,1,image,mam-Q3232010-the-two-fridas-las-dos-fridas,0937efc0-ef41-4356-b409-e90bdb2eeafc,0937efc0-ef41-4356-b409-e90bdb2eeafc,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/frida-kahlo-q5588/works/0937efc0-ef41-4356-b409-e90bdb2eeafc,The Two Fridas (Las dos Fridas),frida-kahlo-q5588,"[{""artist_slug"":""frida-kahlo-q5588"",""name"":""Frida Kahlo"",""role"":""primary""}]",,MX,true,1939,1939,1939,exact,eligible,painting,,Oil on canvas,,museo-de-arte-moderno-mexico,Museo de Arte Moderno,,https://mam.inba.gob.mx,,"[{""scheme"":""mam-object"",""id"":""Q3232010"",""url"":""https://mam.inba.gob.mx/destacadas.html""}]","[""https://mam.inba.gob.mx"",""https://mam.inba.gob.mx/destacadas.html""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,needs_review,Attempted supplied/source-discovered URL https://mam.inba.gob.mx. Access failed: HTTP Error 502: Bad Gateway. The supplied museum homepage is not an exact object record. An accessible institutional Las dos Fridas record is still needed.,2026-09-15T19:05:12.138391Z
452ede10-288e-4d8d-8ac8-b5a5c78e71c8,1,image,europe-met-the-met-e20e7d8528dd-a-garden-chair,452ede10-288e-4d8d-8ac8-b5a5c78e71c8,452ede10-288e-4d8d-8ac8-b5a5c78e71c8,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/georges-braque-q153793/works/452ede10-288e-4d8d-8ac8-b5a5c78e71c8,A Garden Chair,georges-braque-q153793,"[{""artist_slug"":""georges-braque-q153793"",""name"":""Georges Braque"",""role"":""primary""}]",,FR,true,1947–60,1947,1960,range,eligible,painting,,Oil on canvas,25 5/8 × 19 7/8 in. (65.1 × 50.5 cm),the-met,The Metropolitan Museum of Art,,https://www.metmuseum.org/,1999.363.10,"[{""scheme"":""european-met-the-met-object"",""id"":""489969"",""url"":""https://www.metmuseum.org/art/collection/search/489969""}]","[""https://www.metmuseum.org/art/collection/search/489969""]",true,,missing,,,,,A Garden Chair,georges-braque-q153793,Georges Braque,https://www.wikidata.org/wiki/Q153793,primary,,,1947–60,1947,1960,range,https://collectionapi.metmuseum.org/public/collection/v1/objects/489969,painting,Oil on canvas,23 3/4 × 19 3/4 in. (60.3 × 50.2 cm),The Metropolitan Museum of Art,https://www.metmuseum.org/,,1999.363.10,489969,The Metropolitan Museum of Art Collection API,https://collectionapi.metmuseum.org/public/collection/v1/objects/489969,,,,,,,,https://collectionapi.metmuseum.org/public/collection/v1/objects/489969,The exact API record returns isPublicDomain=false and no primaryImage. Its metadata access does not establish reuse permission for an image.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:45:58.810423+00:00
13897fa3-398e-4cf5-8ad9-57657e6d889a,1,image,europe-tate-307036009ea8-clothes-on-the-grass,13897fa3-398e-4cf5-8ad9-57657e6d889a,d413e083-e5f5-4911-8ea3-a9f4a2b3ad14,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/georges-seurat-q34013/works/13897fa3-398e-4cf5-8ad9-57657e6d889a,Clothes on the Grass,georges-seurat-q34013,"[{""artist_slug"":""georges-seurat-q34013"",""name"":""Georges Seurat"",""role"":""primary""}]",,FR,true,1883,1883,1883,exact,eligible,painting,,Oil paint on wood,support: 162 x 248 mm frame: 288 x 370 x 41 mm,tate,Tate,,https://www.tate.org.uk,N04203,"[{""scheme"":""european-tate-object"",""id"":""13321"",""url"":""https://www.tate.org.uk/art/artworks/seurat-clothes-on-the-grass-n04203""}]","[""https://www.tate.org.uk/art/artworks/seurat-clothes-on-the-grass-n04203""]",true,,missing,,,,,Clothes on the Grass,georges-seurat-q34013,Georges Seurat,,primary,,,1883,1883,1883,exact,https://www.tate.org.uk/art/artworks/seurat-clothes-on-the-grass-n04203,painting,Oil paint on wood,,Tate,,,N04203,,Tate,https://www.tate.org.uk/art/artworks/seurat-clothes-on-the-grass-n04203,,,,,,,,https://www.tate.org.uk/art/artworks/seurat-clothes-on-the-grass-n04203,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Object title, creator, date, object identifier and medium were available in the museum page/its public HTML. Dimensions were not retrieved. Further image research remains.",2026-09-15T19:05:12.138391Z
c08ca5d3-8a58-455c-bfa4-c4719436ed65,1,image;painter_country,europe-accademia_venice-23dfb4c663ef-la-tempesta,c08ca5d3-8a58-455c-bfa4-c4719436ed65,c08ca5d3-8a58-455c-bfa4-c4719436ed65,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/giorgione-q8459/works/c08ca5d3-8a58-455c-bfa4-c4719436ed65,La tempesta,giorgione-q8459,"[{""artist_slug"":""giorgione-q8459"",""name"":""Giorgione"",""role"":""primary""}]",,,true,1503–1509; preferred intorno al 1504,1503,1509,range,eligible,painting,,Canvas; paint binder not specified in reviewed source,82 × 73 cm,gallerie-accademia-venezia,Gallerie dell’Accademia di Venezia,IT,https://www.gallerieaccademia.it/,915,"[{""scheme"":""european-accademia_venice-object"",""id"":""915"",""url"":""https://www.gallerieaccademia.it/opera/la-tempesta/""}]","[""https://www.gallerieaccademia.it/opera/la-tempesta/""]",true,,missing,,,,,La tempesta,giorgione-q8459,Giorgione,,primary,,,"Piuttosto varie anche le datazioni proposte, che variano dal 1503 al 1509.",,,unknown,https://www.gallerieaccademia.it/opera/la-tempesta/,painting,Tela,82 × 73 cm,Gallerie dell’Accademia di Venezia,,,915,,Gallerie dell’Accademia di Venezia,https://www.gallerieaccademia.it/opera/la-tempesta/,,,,,,,,https://www.gallerieaccademia.it/opera/la-tempesta/,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,needs_review,Official narrative reports proposed dates from 1503 to 1509 and prefers a commission around 1504. Commission timing is not an exact creation date. Narrative also gives conflicting acquisition histories (1932 in the catalogue field; 1856 in text). No acquisition or ownership change proposed.,2026-09-15T19:05:12.138391Z
fc86d6a9-19ab-5ed4-87ac-94c26c8b65a9,1,image,wikimedia-artwork-q3618200,fc86d6a9-19ab-5ed4-87ac-94c26c8b65a9,fc86d6a9-19ab-5ed4-87ac-94c26c8b65a9,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/giotto/works/fc86d6a9-19ab-5ed4-87ac-94c26c8b65a9,Annunciation to Saint Anne,giotto,"[{""artist_slug"":""giotto"",""name"":""Giotto di Bondone"",""role"":""primary""}]",,IT,true,1303–1305,1303,1305,range,eligible,fresco,,,,scrovegni-chapel,Scrovegni Chapel,,https://cappelladegliscrovegni.it/,,"[{""scheme"":""wikidata"",""id"":""Q3618200"",""url"":""https://www.wikidata.org/wiki/Q3618200""}]","[""https://www.wikidata.org/wiki/Q3618200""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,needs_review,"Attempted supplied/source-discovered URL https://www.wikidata.org/wiki/Q3618200. Only the Wikidata discovery record was retrieved. Creation date, fresco classification and the exact Scrovegni Chapel scene still need independent institutional corroboration.",2026-09-15T19:05:12.138391Z
dee4b3d2-928d-4a1c-95ca-52a6078e1d21,1,image,europe-sirbec-castello-sforzesco-art-collections-8789f3a25746-comunione-di-santa-lucia,dee4b3d2-928d-4a1c-95ca-52a6078e1d21,dee4b3d2-928d-4a1c-95ca-52a6078e1d21,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/giovanni-battista-tiepolo-q186202/works/dee4b3d2-928d-4a1c-95ca-52a6078e1d21,Comunione di Santa Lucia,giovanni-battista-tiepolo-q186202,"[{""artist_slug"":""giovanni-battista-tiepolo-q186202"",""name"":""Giovanni Battista Tiepolo"",""role"":""primary""}]",,IT,true,1748 ca. – 1749 ca.,1748,1749,circa_range,eligible,painting,,olio su tela,39 × 23 cm,castello-sforzesco-art-collections,Raccolte Artistiche del Castello Sforzesco,IT,https://www.lombardiabeniculturali.it/,,"[{""scheme"":""european-sirbec-castello-sforzesco-art-collections-object"",""id"":""B0030-00044"",""url"":""https://www.lombardiabeniculturali.it/opere-arte/schede/B0030-00044""}]","[""https://www.lombardiabeniculturali.it/opere-arte/schede/B0030-00044""]",true,,missing,,,,,Comunione di Santa Lucia,giovanni-battista-tiepolo-q186202,Giovanni Battista Tiepolo,,primary,,,ca. 1748 - ca. 1749,1748,1749,circa_range,https://www.lombardiabeniculturali.it/opere-arte/schede/B0030-00044/,painting,Olio su tela,23 cm × 39 cm,Pinacoteca del Castello Sforzesco,,,,B0030-00044,Pinacoteca del Castello Sforzesco,https://www.lombardiabeniculturali.it/opere-arte/schede/B0030-00044/,,,,,,,,https://www.lombardiabeniculturali.it/opere-arte/schede/B0030-00044/,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,Regione Lombardia SIRBeC record retrieved through public web lookup after direct retrieval failed. Preserve this small physical study separately from other compositions.,2026-09-15T19:05:12.138391Z
f0ac5fa2-ae80-4365-bfd8-8184fb1b5c82,1,image,europe-joconde-m0332-9a04e324a805-l-ivresse-de-noe-la-derision-de-noe,f0ac5fa2-ae80-4365-bfd8-8184fb1b5c82,f0ac5fa2-ae80-4365-bfd8-8184fb1b5c82,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/giovanni-bellini-q17169/works/f0ac5fa2-ae80-4365-bfd8-8184fb1b5c82,L'Ivresse de Noé ; La Dérision de Noé,giovanni-bellini-q17169,"[{""artist_slug"":""giovanni-bellini-q17169"",""name"":""Giovanni Bellini"",""role"":""primary""}]",,IT,true,1515 vers,1515,1515,circa,eligible,painting,,toile (peinture à l'huile),"H. 104,8 cm ; l. 158 cm ; TAIL. G ; H. 134,8 cm ; l. 191 cm ; E. 10,4 cm ; VOLUM. 0,2678 (avec cadre)",joconde-m0332,musée des beaux-arts et d'archéologie — Besançon,FR,https://pop.culture.gouv.fr/notice/museo/M0332,896.1.13,"[{""scheme"":""european-joconde-m0332-object"",""id"":""M0332001018"",""url"":""https://pop.culture.gouv.fr/notice/joconde/M0332001018""}]","[""https://pop.culture.gouv.fr/notice/joconde/M0332001018""]",true,,missing,,,,,L'Ivresse de Noé ; La Dérision de Noé,giovanni-bellini-q17169,BELLINI Giovanni,,primary,,,1515 vers,1515,1515,circa,https://pop.culture.gouv.fr/notice/joconde/M0332001018,painting,toile (peinture à l'huile),"H. 104,8 cm ; l. 158 cm ; TAIL. G ; H. 134,8 cm ; l. 191 cm ; E. 10,4 cm ; VOLUM. 0,2678 (avec cadre)",Besançon ; musée des beaux-arts et d'archéologie,,,896.1.13,M0332001018,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/M0332001018,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/M0332001018,Photographic credit on this record: © Éric CHATELAIN - utilisation soumise à autorisation. No accepted image licence established from this record.,,,,,false,restricted,verified_metadata_only,"Current POP attribution is Giovanni Bellini; the record preserves former attributions to Cariani, Giorgione and Titian. Do not convert former attributions into additional primary creators.",2026-09-15T18:46:12.812269+00:00
7e303d22-59c1-41e7-b954-ce76d44be098,1,image,europe-lombardia-museo-civico-ala-ponzone-8b32d5e5db9a-scherzo-di-ortaggi-l-ortolano,7e303d22-59c1-41e7-b954-ce76d44be098,7e303d22-59c1-41e7-b954-ce76d44be098,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/giuseppe-arcimboldo-q7751/works/7e303d22-59c1-41e7-b954-ce76d44be098,Scherzo di ortaggi (L'Ortolano),giuseppe-arcimboldo-q7751,"[{""artist_slug"":""giuseppe-arcimboldo-q7751"",""name"":""Giuseppe Arcimboldo"",""role"":""primary""}]",,IT,true,1587 post – 1590 ante,1587,1590,range,eligible,painting,,tavola/ pittura a olio,35.8 × 24.2 cm,museo-civico-ala-ponzone,Museo Civico Ala Ponzone,IT,https://www.lombardiabeniculturali.it/,,"[{""scheme"":""european-lombardia-museo-civico-ala-ponzone-object"",""id"":""CR230-00013"",""url"":""https://www.lombardiabeniculturali.it/opere-arte/schede/CR230-00013""}]","[""https://www.lombardiabeniculturali.it/opere-arte/schede/CR230-00013""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,blocked,Attempted supplied/source-discovered URL https://www.lombardiabeniculturali.it/opere-arte/schede/CR230-00013. Access failed: HTTP Error 502: Bad Gateway. No accessible independently authoritative replacement was established in this pass. Further object and image research remains.,2026-09-15T19:05:12.138391Z
a330da9d-dff3-498c-bd72-a9115d16109f,1,image,europe-belvedere-e2c400bc3c94-judith,a330da9d-dff3-498c-bd72-a9115d16109f,a330da9d-dff3-498c-bd72-a9115d16109f,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/gustav-klimt-q34661/works/a330da9d-dff3-498c-bd72-a9115d16109f,Judith,gustav-klimt-q34661,"[{""artist_slug"":""gustav-klimt-q34661"",""name"":""Gustav Klimt"",""role"":""primary""}]",,AT,true,1901,1901,1901,exact,eligible,painting,,Oil and gold leaf on canvas,84 × 42 cm,belvedere,Belvedere,AT,https://www.belvedere.at,4737,"[{""scheme"":""european-belvedere-object"",""id"":""3492"",""url"":""https://sammlung.belvedere.at/objects/3492/judith""}]","[""https://sammlung.belvedere.at/objects/3492/judith""]",true,,missing,,,,,Judith,gustav-klimt-q34661,Gustav Klimt,,primary,,,1901,1901,1901,exact,https://sammlung.belvedere.at/objects/3492/judith,painting,Oil and gold leaf on canvas,84 × 42 cm,"Belvedere, Vienna",,,4737,3492,"Belvedere, Vienna",https://sammlung.belvedere.at/objects/3492/judith,,,,,,,,https://sammlung.belvedere.at/objects/3492/judith,"Belvedere permits the offered image for private or scientific purposes and requires separate permission for commercial use. The object photograph is credited to Johannes Stoll / Belvedere, Wien. No accepted open image licence established.",,,,,false,restricted,verified_metadata_only,,2026-09-15T19:05:12.138391Z
